21300,1887352
188610,1887352
34312,1887381
1084565,2291441
375845,293970
447615,3751844
34312,1887352
461459,2226754
516333,3751844
1377504,3421750
67282,4296323
145341,2291441
97565,1887352
327916,3421750
578546,4199546
34313,1887381
327916,3024626
332240,2226754
67282,1887381
788612,4199546
1754,2788819
1377504,3024626
307173,4296323
578546,2295521
114703,293970
34312,4296323
788612,2295521
67282,3751844
1653322,4199546
880656,3972291
129919,2788819
1377504,3972291
18784,1406800
880656,3024626
410750,3751844
25112,4296323
1653322,2295521
49671,293970
592291,1887381
66062,1733871
49671,1733871
1084565,2295521
880656,3421750
