1788383,295
84737,33621
1565282,35425
1763195,36714
2081340,484081
732481,172
483759,36714
371557,25891
483249,1483
482779,85297
2682135,210468
1162260,21834
4518350,295
483052,10207
1485623,296
482779,75607
330550,49815
506482,16416
188126,24982
330550,125027
1788383,10830
844602,4653
1314570,12552
722452,149769
2081340,47491
1788383,508631
416181,80125
2082250,12552
823240,77453
483052,16416
1583877,58622
1763195,16416
84041,12552
1698766,24982
2682135,47491
878861,10450
330550,12552
1669029,143813
4518226,375438
330564,18198
792493,24982
406599,406598
1788579,269675
1314570,125027
2082034,12552
84041,143813
324143,10450
437717,36938
483089,1483
437717,16416
