507975,1481
33881,90340
33881,46634
125028,47491
1609239,330918
251513,46634
103146,1314293
83374,153686
835333,81731
83932,35425
1609239,3088
1315027,10207
83269,270013
1669505,521100
406978,7422
251513,12552
586506,16416
215612,30627
1940424,100135
484041,50044
1788605,16373
702977,26344
590531,84592
484041,43182
338692,117984
83377,35425
823240,77453
338692,25891
83269,71019
83266,111725
748579,85297
1940424,16918
338692,22520
3008965,208623
1315338,1003481
1085275,36489
161718,295
702977,81731
952688,21834
590579,84592
484041,12278
83269,13217
573037,80276
1314518,624009
765166,16416
103146,121296
83932,30627
1314900,12552
952688,42748
