Gary_Becker,University_of_Chicago
Jacques_Chirac,Sciences_Po
Steve_Ballmer,Harvard_College
Jane_Goodall,"Newnham_College,_Cambridge"
Zbigniew_Brzezinski,McGill_University
Lawrence_Lessig,Yale_Law_School
Shimon_Peres,Harvard_University
Tom_Daschle,South_Dakota_State_University
Lawrence_Lessig,"Trinity_College,_Cambridge"
Shimon_Peres,The_New_School
James_Gosling,University_of_Calgary
William_Vickrey,Columbia_University
David_Boies,New_York_University_School_of_Law
Melinda_Gates,Duke_University
Natalie_Portman,Harvard_University
Bob_Dole,Washburn_University
William_Vickrey,Yale_University
Tarja_Halonen,University_of_Helsinki
Ross_Perot,United_States_Naval_Academy
David_Boies,Yale_Law_School
Zbigniew_Brzezinski,Harvard_University
Michael_Bloomberg,Johns_Hopkins_University
Ted_Nelson,Keio_University
Ted_Turner,Brown_University
Bob_Dole,University_of_Kansas
Jane_Goodall,"Darwin_College,_Cambridge"
Tim_Berners-Lee,"The_Queen's_College,_Oxford"
Amartya_Sen,"Trinity_College,_Cambridge"
Vannevar_Bush,Massachusetts_Institute_of_Technology
J._Robert_Oppenheimer,Harvard_College
Gary_Becker,Princeton_University
Thomas_R._Marshall,Wabash_College
Thabo_Mbeki,University_of_London
Ted_Nelson,Swarthmore_College
Ted_Nelson,Harvard_University
Vint_Cerf,Stanford_University
Alan_Cox,Swansea_University
Pat_Robertson,Yale_Law_School
David_Boies,Northwestern_University
Bob_Dole,University_of_Arizona
John_McCain,United_States_Naval_Academy
Arianna_Huffington,"Girton_College,_Cambridge"
Michael_Bloomberg,Harvard_Business_School
James_Gosling,Carnegie_Mellon_University
Amartya_Sen,"Presidency_University,_Kolkata"
Thabo_Mbeki,University_of_Sussex
Pat_Robertson,Washington_and_Lee_University
J._Robert_Oppenheimer,"Christ's_College,_Cambridge"
