Max_Perutz,"Peterhouse,_Cambridge"
Charles_K._Kao,University_of_London
William_Harvey,"Gonville_and_Caius_College,_Cambridge"
William_Lipscomb,California_Institute_of_Technology
Thomas_Hunt_Morgan,Johns_Hopkins_University
Stephen_Cole_Kleene,Amherst_College
Daniel_Bernoulli,University_of_Basel
Stephen_Smale,University_of_Michigan
William_Paley,"Christ's_College,_Cambridge"
Robert_S._Mulliken,University_of_Chicago
Josiah_Willard_Gibbs,Yale_University
Robert_Andrews_Millikan,Oberlin_College
Heike_Kamerlingh_Onnes,University_of_Groningen
Walter_Houser_Brattain,University_of_Minnesota
Frederick_Seitz,Stanford_University
Svante_Arrhenius,Uppsala_University
Jacobus_Henricus_van_'t_Hoff,University_of_Paris
Alonzo_Church,Princeton_University
William_Vickrey,Columbia_University
Jacobus_Henricus_van_'t_Hoff,University_of_Bonn
Alfred_Kinsey,Bowdoin_College
John_Herschel,"St_John's_College,_Cambridge"
Charles_K._Kao,University_College_London
James_Dewar,University_of_Edinburgh
C._V._Raman,University_of_Madras
Daniel_Bernoulli,Heidelberg_University
Charles_K._Kao,University_of_Greenwich
Louis_de_Broglie,University_of_Paris
William_Thurston,"University_of_California,_Berkeley"
Frederick_Seitz,Princeton_University
Stephen_Cole_Kleene,Princeton_University
Alfred_Marshall,"St_John's_College,_Cambridge"
Robert_Andrews_Millikan,Columbia_University
Heike_Kamerlingh_Onnes,Heidelberg_University
John_Polkinghorne,"Trinity_College,_Cambridge"
Vannevar_Bush,Massachusetts_Institute_of_Technology
Jacobus_Henricus_van_'t_Hoff,Delft_University_of_Technology
Max_Perutz,University_of_Vienna
Svante_Arrhenius,Stockholm_University
Thomas_Young_(scientist),University_of_Edinburgh_Medical_School
Sidney_Altman,Massachusetts_Institute_of_Technology
Francis_Galton,"Trinity_College,_Cambridge"
Edward_Witten,Brandeis_University
Ernest_Jones,University_College_London
Alec_Jeffreys,University_of_Oxford
Edward_Witten,Princeton_University
William_Thurston,New_College_of_Florida
J._Robert_Oppenheimer,"Christ's_College,_Cambridge"
