1788383,508631
1767646,7417
586662,5230
1789062,8229
1257592,199856
173042,43182
749222,250860
330073,57562
385595,22449
98327,36714
1162700,247105
10205,80587
173042,34895
4157468,25891
484041,50044
1788605,16373
1788383,10830
1298399,53494
4392067,117569
3633488,33621
884135,48411
1050110,23425
484041,43182
19484,81769
2265440,5230
694938,98283
1788383,295
923063,247105
1162700,434799
505358,12277
1889271,1319662
444069,172
82864,34895
408718,53494
3633488,10207
505655,11834
484041,12278
1796548,68395
835091,255718
10205,47931
408718,124480
505655,384668
98327,13217
1889271,36127
