330564,125712
1788383,295
36157,121773
84737,33621
483052,10207
1314570,125027
1788383,508631
395721,25891
1698766,41003
248355,41599
2682135,210468
338692,117984
483759,36714
1565282,35425
1162260,64597
330564,18198
484349,328588
10205,80587
590642,34895
188126,24982
4157468,25891
1788383,10830
844602,4653
1314570,12552
563872,34895
3633488,33621
722452,149769
2682135,47491
2082250,12552
408718,329666
338692,25891
483052,16416
444069,172
1698766,24982
82864,34895
395721,16416
1669029,143813
4518226,375438
3633488,10207
482779,85297
792493,24982
4518089,10829
1788579,269675
1314516,36714
371557,25891
10205,47931
324143,10450
437717,36938
3008283,264701
437717,16416
