899091,172
111607,101286
1050110,7091
451364,42748
1767646,7417
1781606,53494
395721,25891
1609239,330918
1257592,199856
173042,43182
749222,250860
1609239,3088
406978,7422
1186703,249521
1925722,297
10205,80587
33839,101286
4157468,25891
484041,50044
1788605,16373
482847,83842
759023,302150
1781606,36715
3579911,353573
1050110,23425
484041,43182
482847,15785
884135,48411
523931,452087
2775808,71878
444069,7091
444069,172
3063476,24627
3579911,32663
395721,16416
868760,25891
1570336,99735
523931,1484
484349,6331
523931,7091
239506,13129
1570336,55458
484041,12278
759023,36714
10205,47931
1925722,172
899091,7422
33839,30627
4518089,10829
