899091,172
111607,101286
204281,39409
1788605,16373
1781606,53494
3579911,32663
1257592,199856
763288,24982
374960,14147
552965,21716
161718,238312
29497,656785
2183856,7091
406978,7422
141967,13884
173042,34895
25106,187179
77550,3088
2137801,16416
1781606,36715
3579911,353573
48644,59125
523931,452087
83932,35425
2775808,71878
1162700,434799
118986,10830
345644,105570
884135,48411
3544013,158852
763288,1483
952144,3327
161718,295
19484,81769
523931,1484
3544013,172
523931,7091
239506,13129
507937,10207
1257819,183354
3544013,1484
552965,36938
83932,30627
1162700,247105
899091,7422
173042,43182
2137801,10829
264942,172
77550,163003
