330564,125712
1788383,295
395721,25891
84737,33621
483052,10207
1763195,36714
2081340,484081
1788383,508631
586662,5230
1698766,41003
763288,24982
2682135,210468
80317,33300
1162260,21834
4518350,295
1314570,125027
1162260,64597
98327,36714
506482,16416
188126,24982
4157468,25891
484041,50044
1788383,10830
1314570,12552
84041,12552
722452,149769
2081340,47491
732481,172
2082250,12552
484254,21716
437717,36938
483052,16416
98327,13217
1889271,1319662
444069,172
1698766,24982
484041,43182
878861,10450
395721,16416
4518226,375438
330564,18198
482779,85297
507937,10207
406599,406598
2682135,47491
1788579,269675
324143,10450
173042,43182
484254,484265
437717,16416
