215222,7091
111607,101286
1050110,7091
899091,172
3329752,16416
1781606,53494
3579911,32663
1698766,41003
1940029,1483
552965,21716
749222,250860
920867,9785
1626761,25123
98327,36714
1186703,249521
10205,80587
33839,101286
484041,50044
1788605,16373
2137801,16416
4392067,117569
822515,21834
406978,7422
1050110,23425
484041,43182
1781606,36715
2775808,71878
3579911,353573
174109,66107
1898577,30627
2265440,5230
1698766,24982
3063476,24627
1898577,16416
523931,452087
523931,1484
523931,7091
239506,13129
507937,10207
484041,12278
552965,36938
10205,47931
13277,10382
899091,7422
98327,13217
33839,30627
264942,172
1940029,101286
