1788383,295
395721,25891
84737,33621
483052,10207
1763195,36714
2081340,484081
1788383,508631
1669697,16416
1698766,41003
1162260,21834
4518350,295
1314570,125027
1162260,64597
330564,18198
1485623,296
1687469,34895
484349,328588
10205,80587
506482,16416
4157468,25891
1788383,10830
844602,4653
1314570,12552
3633488,33621
2081340,47491
732481,172
2082250,12552
484254,21716
338692,25891
483052,16416
1889271,1319662
82864,34895
395721,16416
1669029,143813
338692,117984
3633488,10207
507937,10207
1669697,25891
2082034,12552
10205,47931
324143,10450
437717,36938
484254,484265
1781109,143813
437717,16416
508256,62264
