1788383,295
36157,121773
84737,33621
483052,10207
2081340,484081
42858,21834
1788383,508631
1767646,7417
1698766,41003
103146,1314293
763288,24982
2682135,210468
338692,117984
4518350,295
1565282,35425
1162260,64597
330564,18198
1485623,296
484349,328588
330550,49815
102546,335940
188126,24982
844602,4653
507937,10207
84041,12552
3633488,33621
722452,149769
732481,172
330550,12552
48629,12552
483052,16416
1583877,58622
1889271,1319662
444069,172
1698766,24982
878861,10450
395721,16416
1085275,36489
1669029,143813
4518226,375438
506482,16416
3633488,10207
482779,85297
792493,24982
2082034,12552
248355,41599
324143,10450
484254,484265
437717,16416
