1314260,141073
33881,90340
451364,42748
1788605,16373
33881,46634
844282,270068
251513,46634
103146,1314293
83374,153686
835333,81731
1669505,521100
305402,276184
1315027,10207
215612,445428
507975,1481
507975,4905
251513,12552
572977,47681
83269,270013
1314260,187179
83932,35425
83377,35425
103143,52225
1314756,188949
83269,71019
1162700,434799
1315338,1003481
99543,101302
1085275,36489
161718,295
48110,3253
215612,30627
1314756,344705
952688,21834
83377,484218
1570336,55458
3133719,109411
83269,13217
573037,80276
1257592,199856
103146,121296
83932,30627
1162700,247105
1925722,172
305402,26969
952688,42748
83248,88291
161716,125941
