330564,125712
1788383,295
36157,121773
84737,33621
1565282,35425
1763195,36714
2081340,484081
732481,172
1130185,329666
371557,25891
483249,1483
1698766,41003
2682135,210468
1162260,21834
483052,10207
482779,75607
330550,12552
506482,16416
188126,24982
330550,125027
483455,32452
1315401,35394
1788383,10830
844602,4653
1314570,12552
722452,149769
2081340,47491
1788383,508631
2082250,12552
484254,21716
483052,16416
1763195,16416
951037,35394
84041,12552
1698766,24982
2682135,47491
82864,34895
878861,10450
330550,49815
1314570,125027
330564,18198
482779,85297
1788579,269675
324143,10450
590642,34895
437717,36938
84914,10830
4518089,10829
437717,16416
484254,484265
