33881,90340
451364,42748
33881,46634
364483,18506
330364,20135
251513,46634
1257592,199856
83374,153686
1315027,10207
215612,445428
330364,368430
141967,13884
251513,12552
346299,16416
1788605,16373
326937,43182
83269,270013
1314260,187179
215612,30627
83377,35425
103143,52225
83269,71019
1314260,141073
1206211,298262
1315338,1003481
923198,3253
99543,101302
1085275,36489
1314756,188949
48110,3253
326937,32458
1314756,344705
1206211,15311
83377,484218
405215,2720090
364483,12278
83269,13217
573037,80276
697689,41558
346299,43182
405215,186819
923198,208623
