14868,335
109950,31702
3229,95
13079,12981
68767,2330
30673,9176
917,969780
752,240496
190373,1024841
30673,267313
6006,747
45568,1127
22563,234701
37768,25979
917,836456
14216,111
746,234701
42335,13199
47006,43385
77350,11921
3090,3091
261,262
190373,10037
148607,8224
132,2336
44823,2202
6671,3560
8840,1174
1345,1210
7988,234701
659885,234701
125026,3017
45568,46669
137285,32651
752,146661
526,146
3673,3672
746,146661
50500,4625
10801,2334
6006,146661
25292,25293
917,8971
39234,39235
1075,1076
746,1405131
190896,49134
714399,1734781
