746,33117
14868,335
3530,20265
3229,95
2806552,22563
119039,389263
8566,3649
117217,2299999
1660125,3530
30673,9176
117217,3271303
752,240496
52783,45772
261,262
6006,747
389028,969778
37768,25979
9063,17036
724,959536
312670,51257
190373,10037
462541,3271303
746,234701
47006,43385
77350,11921
3090,3091
746,1405131
34825,20308
132,2336
44823,2202
43349,43350
8840,1174
137285,32651
234701,659885
234701,7988
10648,2304
234701,22563
30282,26583
39234,39235
50500,4625
10801,2334
68767,2330
25292,25293
2806552,7988
1075,1076
14868,57564
36517,1469743
1989,2829
258,259
