38039,38040
346663,77718
23691,23692
60482,210181
345318,86224
290012,210219
39503,210166
23809,55382
345114,130974
217919,28397
506916,506911
733,124845
23966,219688
36523,25792
4013,9886
15085,1934385
38297,39507
239760,41568
36538,16413
66395,3579
84735,77810
23790,176322
341656,25539
346654,234815
41544,3601
346511,20403
353403,1069333
44823,2202
54564,4085
23697,173642
23990,133326
96608,460227
127178,58989
102133,36697
10439,8819
5735,3771
23771,3919
5771,94191
15085,144053
327754,60932
68781,53132
26804,26787
157908,2709
1989,2829
