Lahore,Punjab_Province_(British_India)
Colombo,Sri_Lanka
Hyderabad,Hyderabad_State
Cairo,Egypt
Delhi_Sultanate,Agra
Dhaka,Bangladesh
Bidar,Deccan_sultanates
Qutb_Shahi_dynasty,Hyderabad
Kathmandu,Nepal
Bidar,Bahmani_Sultanate
Karachi,Dominion_of_Pakistan
Bamako,Mali
Amman,Jordan
Islamabad,Pakistan
Ujjain,Western_Satraps
Astana,Kazakhstan
Abidjan,Ivory_Coast
Lucknow,United_Provinces_of_British_India
Pataliputra,Magadha
Vientiane,Laos
Gulbarga,Bahmani_Sultanate
Lahore,Mughal_Empire
Khartoum,Sudan
Tunis,Tunisia
Nairobi,Kenya
Lahore,West_Punjab
Quito,Ecuador
Riyadh,Saudi_Arabia
Pyongyang,North_Korea
Monrovia,Liberia
Tehran,Iran
Lusaka,Zambia
Mughal_Empire,Fatehpur_Sikri
Mughal_Empire,Delhi
Algiers,Algeria
Mughal_Empire,Agra
"Kingston,_Jamaica",Jamaica
Dili,East_Timor
Baghdad,Iraq
"Muscat,_Oman",Oman
Abu_Dhabi,United_Arab_Emirates
Bishkek,Kyrgyzstan
Kabul,Afghanistan
Delhi_Sultanate,Delhi
Ankara,Turkey
Colombo,British_Ceylon
Bhopal,Bhopal_State
Manila,Philippines
Luanda,Angola
Sana'a,Yemen
