Cairo,Khedivate_of_Egypt
Kabul,Kingdom_of_Afghanistan
Maputo,People's_Republic_of_Mozambique
Cairo,Egypt
Astana,Kazakhstan
Baghdad,Kingdom_of_Iraq
Dhaka,Bangladesh
Minsk,Belarus
Kathmandu,Nepal
Marrakesh,Almohad_Caliphate
Bamako,Mali
Kathmandu,Kingdom_of_Nepal
Nicosia,Cyprus
Accra,Ghana
Prague,Czechoslovakia
Kuala_Lumpur,Malaysia
Port_Louis,Mauritius
Cairo,Ayyubid_dynasty
Abidjan,Ivory_Coast
Kabul,Islamic_State_of_Afghanistan
Marrakesh,Almoravid_dynasty
Khartoum,Sudan
Nairobi,Kenya
Sarajevo,Bosnia_and_Herzegovina
Baghdad,Abbasid_Caliphate
Khartoum,Anglo-Egyptian_Sudan
Guatemala_City,Guatemala
Porto-Novo,Benin
Algiers,Provisional_Government_of_the_Algerian_Republic
Bursa,Ottoman_Empire
Cairo,United_Arab_Republic
Ottawa,Canada
Budapest,Hungary
Kuala_Lumpur,Federation_of_Malaya
Riga,Latvia
Lusaka,Zambia
Algiers,Algeria
Cairo,Abbasid_Caliphate
Rabat,Morocco
Ouagadougou,Burkina_Faso
Cairo,All-Palestine_Government
Baghdad,Iraq
Bishkek,Kyrgyzstan
Kabul,Afghanistan
Cairo,Kingdom_of_Egypt
Ankara,Turkey
Prague,Czech_Republic
Cairo,Fatimid_Caliphate
Luanda,Angola
Berlin,Germany
