4564,2817
7393,211
431,432
194670,46187
3229,95
37196,5544
25292,284601
8566,3649
5154,5155
118821,49135
30673,9176
147311,4386738
42335,13199
198320,4116
34186,25914
147311,3198328
45568,1127
37768,25979
481,3198328
676,1859
47006,43385
5154,516070
3090,3091
602952,1984744
2484,325
3996,16937
9111,9112
14527,11861
44823,2202
3996,248191
3923,3924
1105,1117
5596,512
4986,819319
1345,1210
37945,584
744,2123
5154,310439
3996,79839
820129,1315363
16842,217190
10801,2334
25292,25293
8728,8729
11031,1018
1075,1076
3996,4413358
8721,839
3724,977
526,146
