3229,95
1541,331685
2484,35094
35985,497
15542,918
48286,1427714
52783,45772
34186,25914
2838,799
6175,5056
37768,25979
1726,91
485,113602
485,20099
1974,8138
2484,325
3724,977
14527,11861
23083,137456
55110,32821
1541,48357
54266,2333
1105,1117
6671,3560
5596,512
1345,1210
431,432
744,2123
125026,3017
6860,6412
19044,17300
1677,3899
9320,9319
48292,3590649
10648,2304
13079,12981
20660,7440
1541,206982
2617,2616
337420,209589
11031,1018
53507,137456
1075,1076
6175,7088
1541,1052
190896,49134
526,146
