38039,38040
346663,77718
23691,23692
60482,210181
345318,86224
290012,210219
39503,210166
16413,36538
23809,55382
217919,28397
5771,94191
10186,1873
733,124845
45568,1127
4013,9886
38297,39507
66395,3579
84735,77810
10186,225653
23790,176322
341656,25539
346654,234815
41544,3601
346511,20403
44823,2202
54564,4085
23697,173642
23990,133326
10186,328194
3771,5735
431,432
221587,77772
239760,41568
127178,58989
102133,36697
10439,8819
23771,3919
261,262
36523,25792
45568,4395503
327754,60932
68781,53132
157908,2709
