1088,950
6175,28351
3229,95
6175,2964
431,34218
119496,10803
13079,12981
2715,2716
3016,87321
1088,803862
23353,23352
13409,1606
606,607
34186,25914
526,49700
526,33640
6175,5056
37768,25979
485,20099
3090,3091
1974,8138
526,17823
2724,17000
77350,11921
8840,1174
431,112657
431,432
20480,3862
15220,605871
3923,3924
125026,3017
19044,17300
1677,3899
3016,35700
9320,9319
10648,2304
20660,7440
4321,3215
6153,49700
3771,403
1075,1076
6175,7088
431,6358
6175,2592157
1541,1052
526,146
