2484,189235
10648,947714
35985,497
3229,95
6544,256756
1541,331685
105431,49133
6544,13449
118821,49135
4763,541067
42335,13199
361183,56358
2838,799
744,532
2838,49573
1105,76243
1726,91
6544,331685
55110,97116
485,20099
2484,83088
3724,977
4564,2817
1541,632119
2484,35094
23083,137456
1541,48357
2484,1315195
1105,1117
40753,40662
5596,512
13919,203
6544,2848963
744,2123
125026,3017
6860,6412
19044,17300
6544,137457
10648,2304
6834,76243
42524,14861
6175,5056
2617,2616
337420,209589
53507,137456
6175,7088
1541,1052
190896,49134
526,146
