83212,435847
24161,345098
44962,698705
9962,3805233
3016,87321
29423,406584
2617,2616
29281,1781716
32069,1640789
200265,38969
6150,242860
36270,2538828
200265,49700
526,49700
744,196
526,33640
6175,5056
1105,76243
1365597,1365596
526,240917
6150,37675
2484,325
3724,977
526,17823
24161,85581
3016,2845589
1105,1117
143380,49700
353476,1535567
2838,799
744,2123
125026,3017
6860,6412
19044,17300
3016,35700
597810,35744
38812,216389
6834,76243
125026,406584
2617,55094
744,532
6153,49700
7069,1013482
1075,1076
6175,7088
431,6358
8566,3649
1541,1052
24161,2135521
