Lisbon,Kingdom_of_Portugal
Granada,Emirate_of_Granada
Budapest,Hungary
Mexico_City,New_Spain
Maputo,People's_Republic_of_Mozambique
Cairo,Egypt
Beirut,Lebanon
"Muscat,_Oman",Oman
Rabat,Morocco
Lisbon,Portuguese_Empire
Rio_de_Janeiro,Empire_of_Brazil
Belmopan,Belize
Rio_de_Janeiro,"United_Kingdom_of_Portugal,_Brazil_and_the_Algarves"
Nicosia,Cyprus
London,United_Kingdom
Bucharest,Romania
Prague,Czechoslovakia
Rio_de_Janeiro,Colonial_Brazil
Oslo,Norway
Macau,Portuguese_Macau
Paris,France
Mexico_City,Mexico
Lisbon,"United_Kingdom_of_Portugal,_Brazil_and_the_Algarves"
Dakar,Senegal
Lisbon,Estado_Novo_(Portugal)
Rome,Italy
Santiago,Chile
Ottawa,Canada
Luanda,Portuguese_Angola
Rio_de_Janeiro,First_Brazilian_Republic
Moscow,Russia
Stockholm,Sweden
Riga,Latvia
Dublin,Republic_of_Ireland
Lisbon,First_Portuguese_Republic
Algiers,Algeria
Santiago_de_Compostela,Kingdom_of_Galicia
Copenhagen,Denmark
Andorra_la_Vella,Andorra
Bissau,Guinea-Bissau
Astana,Kazakhstan
Ankara,Turkey
Prague,Czech_Republic
Maputo,Mozambique
Amsterdam,Netherlands
Luanda,Angola
Berlin,Germany
Minsk,Belarus
