1088,950
6671,110006
97454,20285
109950,31702
13092,9237
3229,95
312123,726104
13079,12981
4321,685440
35985,497
312123,5196
606,607
136557,52187
42335,13199
18179,18180
45568,1127
149166,68687
37768,25979
9111,2562076
2724,17000
1974,8138
109950,383920
9111,9112
136557,82731
132,2336
12717,2438721
44823,2202
335942,296750
431,432
12717,18620
3923,3924
606,3285828
137285,32651
85342,28640
10648,2304
42335,637186
30282,26583
9049,9050
1541,206982
136557,52188
25292,25293
8728,8729
4321,3215
42335,997384
26804,26787
9111,2549761
258,259
526,146
