10172,549406
83370,276300
27177,177616
83366,83367
48598,48595
83269,1131014
35119,674612
206543,206544
16576,330982
83374,567096
302668,396707
222787,1513595
35427,330995
148045,1781856
35125,36311
364376,1288313
106933,916692
1315027,1315132
265977,73283
189847,189848
41190,818697
726093,407038
174226,329662
97062,240911
222732,293193
30760,83323
36319,506133
35426,1328227
30760,9469
778987,1068413
161709,161716
461530,106933
101122,506741
345911,460389
234687,22056
1315132,1315027
1420893,1420894
591630,591631
99374,461366
