62523,331931
71128,276298
27177,177616
48598,48595
83269,1131014
83374,567096
35427,330995
276298,71128
1788605,21989
148045,1781856
447105,345932
265977,73283
41190,818697
83323,30760
451364,2278108
189848,189847
222732,293193
1292639,3255159
161709,161717
30760,83323
35426,1328227
778987,1068413
161709,161716
461530,106933
83366,83367
345911,460389
21989,1788605
1315132,1315027
1420893,1420894
97062,240911
76737,320568
33394,1315134
591630,591631
99374,461366
