368432,2943759
62523,331931
16576,330982
461530,106933
27177,177616
83366,83367
48598,48595
83269,1131014
35119,674612
83374,567096
73283,265977
35427,330995
148045,1781856
36022,483981
265977,73283
189847,189848
10161,951452
41190,818697
161709,161716
451364,2278108
97062,240911
222732,293193
33394,1315134
161709,161717
30760,83323
36319,506133
35426,1328227
234687,22056
778987,1068413
71128,276298
101122,506741
345911,460389
21989,1788605
1315132,1315027
99374,461366
1420893,1420894
447105,345932
76737,320568
591630,591631
