179487,179490
9736,502737
83269,1131014
793026,30268
357322,48668
76737,1314914
1788605,21989
25327,2057256
148045,1781856
14429,50923
163842,177975
74008,188860
97669,58226
422764,41416
2012168,49567
161275,39584
380343,49602
48778,399962
303086,580866
189060,189062
451364,2278108
55576,34603
1257592,322290
487520,58228
324784,204281
19484,1377163
365524,606486
293193,222732
779639,54153
916692,106933
106933,461530
76737,76736
64071,364359
4229,215970
2109066,43161
34603,65399
58226,97669
544253,34603
938539,189776
189848,189847
76737,371923
121570,19724
84579,390820
40176,555170
591630,591631
17407,8815
938539,269879
