10172,549406
83370,276300
71128,276298
27177,177616
83366,83367
48598,48595
83269,1131014
35119,674612
16576,330982
83374,567096
73283,265977
35427,330995
148045,1781856
35125,36311
364376,1288313
106933,916692
1315027,1315132
265977,73283
189847,189848
41190,818697
34766,1469664
726093,407038
451364,2278108
222732,293193
161709,161717
30760,83323
36319,506133
1315132,1315027
30760,9469
778987,1068413
161709,161716
461530,106933
101122,506741
719334,1787312
345911,460389
1024862,523128
591630,591631
