10172,549406
71128,276298
27177,177616
456547,14248
18872,510839
187976,727179
83269,1131014
16576,330982
83374,567096
187976,430407
1787312,719334
302668,396707
76708,189971
76737,1314914
35427,330995
74052,2929
148045,1781856
74008,188860
36028,1289622
35125,36311
1315027,1315132
189847,189848
41190,818697
161709,161716
451364,2278108
97062,240911
35119,674612
48598,48595
30760,83323
36319,506133
674652,2280404
213266,17884
30760,9469
778987,1068413
726093,407038
101122,506741
76737,76736
21989,1788605
213266,2081889
293193,222732
241401,211693
74052,4414055
76737,371923
