49567,2012168
161709,161717
27177,177616
62479,62475
83269,1131014
48531,2172524
176988,217209
302668,396707
35427,330995
30760,83323
66225,754763
177616,27177
84075,784270
34603,544253
97669,58226
483962,3114878
118466,524762
43161,43162
372700,647858
233068,225046
41190,818697
270654,270653
161709,161716
451364,2278108
189848,189847
1257592,322290
28419,311069
35119,674612
48778,399962
95006,67477
367033,507048
959137,2938228
611116,33891
655983,2311707
778987,1068413
20498,365337
83366,83367
345911,460389
58226,72362
801076,801075
34603,65399
128949,319399
29494,330754
139644,379513
66225,188859
236683,352738
84579,390820
591630,591631
