368432,2943759
16576,330982
71128,276298
83366,83367
48598,48595
83269,1131014
35119,674612
83370,276300
83374,567096
73283,265977
35427,330995
148045,1781856
35125,36311
10172,549406
265977,73283
189847,189848
41190,818697
161709,161716
451364,2278108
97062,240911
1257592,322290
222732,293193
33394,1315134
161709,161717
30760,83323
36319,506133
35426,1328227
234687,22056
778987,1068413
461530,106933
101122,506741
345911,460389
21989,1788605
1315132,1315027
161716,161709
161717,161709
232247,140269
591630,591631
