549406,10172
83370,276300
71128,276298
27177,177616
371920,426192
83366,83367
48598,48595
83269,1131014
35119,674612
16576,330982
83374,567096
222787,1513595
47991,1640832
1788605,21989
148045,1781856
234687,22056
364376,1288313
106933,916692
1315027,1315132
265977,73283
189847,189848
41190,818697
554770,554776
161709,161716
451364,2278108
97062,240911
222732,293193
33394,1315134
161709,161717
30760,83323
36319,506133
35426,1328227
30760,9469
778987,1068413
461530,106933
101122,506741
345911,460389
21989,1788605
1315132,1315027
165106,52334
1420893,1420894
461536,1328378
591630,591631
99374,461366
