10172,549406
161709,161717
27177,177616
83366,83367
48598,48595
83269,1131014
16576,330982
83374,567096
1787312,719334
302668,396707
222787,1513595
35427,330995
161709,161716
234687,22056
148045,1781856
84075,784270
35125,36311
276298,71128
1315027,1315132
189847,189848
41190,818697
34766,1469664
726093,407038
451364,2278108
35119,674612
30760,83323
36319,506133
30760,9469
778987,1068413
48595,48598
71128,276298
101122,506741
345911,460389
21989,1788605
1315132,1315027
293193,222732
276300,83370
591630,591631
