368432,2943759
10172,549406
71128,276298
487697,19475
9736,502737
187976,727179
83269,1131014
83374,567096
187976,430407
302668,396707
76737,1314914
47991,1640832
42858,265275
148045,1781856
27177,177616
364376,1288313
106933,916692
1315027,1315132
189847,189848
161275,39584
41190,818697
451364,2278108
97062,240911
222732,293193
48598,48595
84380,84383
48778,399962
36319,506133
19247,175997
367033,507048
35426,1328227
41416,422764
778987,1068413
461530,106933
101122,506741
76736,76737
21989,1788605
1420893,1420894
76737,371923
33394,1315134
121570,19724
40051,108919
2081889,213266
400974,400975
