Harrison_Ford,Illinois
Jacques_Chirac,Paris
Melinda_Gates,Dallas
Vannevar_Bush,"Everett,_Massachusetts"
Tom_Daschle,South_Dakota
Steve_Ballmer,Detroit
Lawrence_Lessig,United_States
Bill_Viola,New_York_City
Leonard_Nimoy,Massachusetts
Harrison_Ford,Chicago
Cameron_Diaz,California
Leonardo_DiCaprio,Los_Angeles
Michael_Bloomberg,Boston
Lawrence_Lessig,South_Dakota
Cameron_Diaz,San_Diego
David_Boies,Illinois
Jane_Goodall,London
Bob_Dole,Kansas
Steve_Ballmer,Michigan
Vannevar_Bush,Massachusetts
Rosie_O'Donnell,"Commack,_New_York"
Dan_Aykroyd,Ottawa
Ted_Nelson,Chicago
Lawrence_Lessig,"Rapid_City,_South_Dakota"
Bill_Viola,Queens
Chaz_Bono,Los_Angeles
J._Robert_Oppenheimer,New_York_City
Tim_Berners-Lee,London
Andrew_Fastow,"Washington,_D.C."
Dustin_Hoffman,Los_Angeles
Goldie_Hawn,"Washington,_D.C."
Vint_Cerf,"New_Haven,_Connecticut"
John_Gilmore_(activist),"York,_Pennsylvania"
Leonardo_DiCaprio,Hollywood
William_Vickrey,Canada
Robin_Williams,Illinois
Warren_Farrell,Queens
Bill_Viola,United_States
Paul_Newman,"Shaker_Heights,_Ohio"
Pat_Robertson,Virginia
Milton_Berle,New_York_City
Woody_Allen,The_Bronx
Ted_Turner,Ohio
Robin_Williams,Chicago
Leonard_Nimoy,Boston
David_Boies,United_States
James_Gosling,Canada
Tom_Cruise,"Syracuse,_New_York"
Dustin_Hoffman,California
Ross_Perot,Texas
Chaz_Bono,California
