1507,1781951
24298,143287
84937,20107
38030,409347
26016,143287
1180996,1984439
2632,69
10146,10148
34022,293
28593,1593692
51959,1026
28593,1593959
4612,30010
18795,9763
10387,221
24581,11631
17821,45607
24877,14057
75563,8981
31,32
134995,3248
100340,22123
127668,718357
43687,10444
13328,27965
7660,4659
29856,29857
99158,3140
12626,8590
3324,10457
12835,348
47536,4533
16639,1593692
17930,224
4207,4457
29788,16468
100466,16323
85998,12734
15742,22561
69292,20108
10662,6092
49170,1508
93435,5084
17930,1593959
24506,4775
54364,409347
97,98
8425,1251
1480,3022
