24298,143287
84937,20107
127668,718357
4458,4460
26016,143287
1180996,1984439
2632,69
10146,10148
34022,293
28593,1593692
51959,1026
28593,1593959
492,53
17930,224
24581,11631
17821,45607
24877,14057
1593959,17930
75563,8981
134995,3248
54364,409347
100340,22123
43687,10444
13328,27965
99158,3140
12626,8590
3324,10457
35900,13794
12835,348
359804,1933318
4207,4457
109180,12060
16756,4394
1593692,16639
100466,16323
85998,12734
15742,22561
69292,20108
93435,5084
38030,409347
35900,1984685
97,98
29788,16468
1480,3022
