43687,656889
2632,69
55712,1149039
22701,157082
34022,293
18795,9763
17930,224
17821,45607
75563,8981
31,32
4207,4457
16756,4394
4612,30010
23414,491
43687,10444
13328,27965
7660,4659
4458,4460
29788,157082
99158,3140
12626,8590
3324,10457
35900,13794
12835,348
26778,585552
303271,784802
24877,14057
93212,157082
69292,20108
10439,8819
10662,6092
49170,1508
3324,784802
26778,1570615
97454,20285
35900,1984685
97,98
1828,106
1915,2231
8425,1251
1480,3022
4678,9784
