24298,143287
84937,20107
43687,656889
101283,1664642
26016,143287
1180996,1984439
10146,10148
784802,3324
22701,157082
34022,293
28593,1593692
51959,1026
35737,383261
45459,421161
28593,1593959
492,53
17930,224
24581,11631
131023,1593160
524767,129071
75563,8981
171232,26617
101283,383261
134995,3248
100340,22123
43687,10444
13328,27965
99158,3140
16756,951602
3324,10457
35900,13794
12835,348
21592,367180
69292,421161
4207,4457
109180,12060
16639,1593692
160866,656889
100466,16323
93212,157082
15742,22561
69292,20108
93435,5084
17930,1593959
17821,45607
35900,1984685
97,98
