"Boise,_Idaho",Idaho_Territory
"Cheyenne,_Wyoming",Wyoming
"Washington,_D.C.",United_States
"Monterey,_California",Alta_California
"Tucson,_Arizona",Arizona_Territory
"Harrisburg,_Pennsylvania",Pennsylvania
"Sacramento,_California",California
Indianapolis,Indiana
"Madison,_Wisconsin",Wisconsin
"Charleston,_West_Virginia",West_Virginia
"San_Juan,_Puerto_Rico",Puerto_Rico
Oklahoma_City,Oklahoma
"Olympia,_Washington",Washington_(state)
"Tallahassee,_Florida",Florida
"Boise,_Idaho",Idaho
"Lincoln,_Nebraska",Nebraska
Atlanta,Georgia_(U.S._state)
"Helena,_Montana",Montana
"Phoenix,_Arizona",Arizona_Territory
"Salem,_Oregon",Oregon
Denver,Colorado
"Carson_City,_Nevada",Nevada
"Richmond,_Virginia",Virginia
"Trenton,_New_Jersey",New_Jersey
"Santa_Fe,_New_Mexico",New_Mexico_Territory
"Juneau,_Alaska",Alaska
"Golden,_Colorado",Colorado_Territory
"Topeka,_Kansas",Kansas
"Prescott,_Arizona",Arizona_Territory
"Dover,_Delaware",Delaware
Honolulu,Hawaii
"Nashville,_Tennessee",Tennessee
Denver,Colorado_Territory
"Carson_City,_Nevada",Nevada_Territory
"Little_Rock,_Arkansas",Arkansas
"Baton_Rouge,_Louisiana",Louisiana
"Austin,_Texas",Texas
"Phoenix,_Arizona",Arizona
"Columbus,_Ohio",Ohio
"Hartford,_Connecticut",Connecticut
Salt_Lake_City,Utah
"Raleigh,_North_Carolina",North_Carolina
