4564,2817
16756,4394
43687,656889
10146,10148
34022,293
51959,1026
492,53
18795,9763
10387,221
24581,11631
17821,45607
75563,8981
14216,111
171232,26617
31,32
134995,3248
20480,3862
43687,10444
13328,27965
7660,4659
9111,9112
29856,29857
99158,3140
12626,8590
3324,10457
35900,13794
12835,348
69292,421161
17930,224
4207,4457
109180,12060
1345,1210
55712,1149039
24877,14057
93212,157082
15742,22561
69292,20108
10439,8819
10662,6092
49170,1508
3324,784802
8728,8729
35900,1984685
1828,106
8425,1251
1480,3022
30347,11629
