134995,527889
2632,69
34022,293
51959,1026
492,53
876726,527889
18795,9763
10387,221
17821,45607
24877,14057
75563,8981
75665,16568
243987,48597
134995,3248
44652,16568
100340,22123
23414,491
43687,10444
13328,27965
7660,4659
99158,3140
17930,224
47536,4533
13787,48597
359804,1933318
14057,146229
4207,4457
29788,16468
16756,4394
85998,12734
100466,16323
23003,1984033
15742,22561
10662,6092
49170,1508
22101,99798
10146,10148
12092,637
1828,106
1915,2231
1480,3022
45430,2916560
