1507,1781951
134995,527889
2632,69
17930,1593959
1287,101361
30203,274058
34022,293
28593,1593959
492,53
18795,9763
10387,221
24581,11631
17821,45607
24877,14057
75563,8981
11648,101361
134995,3248
44652,16568
100340,22123
23414,491
43687,10444
2838,1648565
7660,4659
99158,3140
12626,8590
3324,10457
12835,348
47536,4533
17930,224
4207,4457
29788,16468
15454,275331
13218,87207
100466,16323
85998,12734
15742,22561
10439,8819
10662,6092
49170,1508
8691,87209
93435,5084
10146,10148
24506,4775
12652,274058
1287,4340301
12092,637
8425,1251
1480,3022
45430,2916560
