2632,69
22701,157082
13177,4509467
34022,293
51959,1026
492,53
18795,9763
17821,45607
24877,14057
75563,8981
171232,26617
3466,213984
134995,3248
16756,4394
100340,22123
23414,491
43687,10444
13328,27965
7660,4659
4612,30010
4458,4460
29788,157082
99158,3140
12626,8590
17930,224
12835,348
47536,4533
10032,83348
4207,4457
109180,12060
85998,12734
100466,16323
23003,1984033
93212,157082
15742,22561
10439,8819
10662,6092
49170,1508
93435,5084
10146,10148
24506,4775
12092,637
97,98
1828,106
1915,2231
29788,16468
1480,3022
