4564,2817
84937,20107
43687,656889
10146,10148
34022,293
51959,1026
35737,383261
492,53
18795,9763
17930,224
17821,45607
12626,8590
75563,8981
171232,26617
101283,383261
134995,3248
16756,4394
43687,10444
13328,27965
7660,4659
9111,9112
29856,29857
29788,157082
99158,3140
16756,951602
3324,10457
35900,13794
12835,348
21592,367180
69292,421161
4207,4457
29788,16468
160866,656889
303271,784802
55712,1149039
24877,14057
12626,383261
93212,157082
69292,20108
10439,8819
10662,6092
49170,1508
29856,465283
3324,784802
8728,8729
35900,1984685
8425,1251
1480,3022
