1507,1781951
84937,20107
4620,1518873
43687,656889
1025,1593735
1180996,1984439
17930,1593959
22701,157082
28593,1593692
45459,421161
28593,1593959
492,53
18795,9763
10387,221
13814,1518873
171232,26617
3466,213984
42741,1518873
100340,22123
43687,10444
13328,27965
7660,4659
4612,30010
29856,29857
99158,3140
3324,10457
35900,13794
12835,348
47536,4533
10032,83348
16639,1593692
69292,421161
17930,224
109180,12060
160866,656889
100466,16323
23003,1984033
93212,157082
15742,22561
69292,20108
10439,8819
10662,6092
49170,1508
29856,465283
93435,5084
3324,784802
35900,1984685
1828,106
8425,1251
