"Annapolis,_Maryland",Province_of_Maryland
"Washington,_D.C.",United_States
"Harrisburg,_Pennsylvania",Pennsylvania
"Jefferson_City,_Missouri",Missouri
"Sacramento,_California",California
"St._Mary's_City,_Maryland",Province_of_Maryland
Indianapolis,Indiana
"Montgomery,_Alabama",Alabama
"Saint_Paul,_Minnesota",Minnesota
"Columbia,_South_Carolina",South_Carolina
"Charleston,_West_Virginia",West_Virginia
"Jamestown,_Virginia",Colony_of_Virginia
"New_Bern,_North_Carolina",Province_of_North_Carolina
"Annapolis,_Maryland",Maryland
"Williamsburg,_Virginia",Colony_of_Virginia
"Augusta,_Maine",Maine
"Tallahassee,_Florida",Florida
"Boise,_Idaho",Idaho
"Lincoln,_Nebraska",Nebraska
Atlanta,Georgia_(U.S._state)
"Jackson,_Mississippi",Mississippi
"Madison,_Wisconsin",Wisconsin
"Richmond,_Virginia",Virginia
"Trenton,_New_Jersey",New_Jersey
"Edenton,_North_Carolina",Province_of_North_Carolina
"Jonesborough,_Tennessee",State_of_Franklin
South_Carolina,Province_of_Carolina
Oklahoma_City,Oklahoma
"Phoenix,_Arizona",Arizona
"Olympia,_Washington",Washington_(state)
"Topeka,_Kansas",Kansas
"Frankfort,_Kentucky",Kentucky
"Knoxville,_Tennessee",Southwest_Territory
"Dover,_Delaware",Delaware
"Nashville,_Tennessee",Tennessee
"Lansing,_Michigan",Michigan
"Charleston,_South_Carolina",Province_of_South_Carolina
"Raleigh,_North_Carolina",North_Carolina
"Springfield,_Illinois",Illinois
"Baton_Rouge,_Louisiana",Louisiana
Boston,Massachusetts
"Columbus,_Ohio",Ohio
"New_Castle,_Delaware",Delaware_Colony
"Hartford,_Connecticut",Connecticut
