Paul_Allen,Microsoft
David_Packard,Hewlett-Packard
Sergey_Brin,Google
Scott_McNealy,Sun_Microsystems
Vinod_Khosla,Sun_Microsystems
Larry_Page,Google
Mitch_Kapor,Electronic_Frontier_Foundation
Tom_Hall,Id_Software
Ivan_Sutherland,Evans_&_Sutherland
Nolan_Bushnell,"Atari,_Inc."
Gordon_Moore,Intel
Mike_Lazaridis,BlackBerry_Limited
John_Romero,Id_Software
Paul_Allen,Vulcan_Inc.
Bill_Gates,Microsoft
Steve_Case,AOL
Elon_Musk,Tesla_Motors
Bill_Joy,Sun_Microsystems
Steve_Wozniak,Apple_Inc.
Philip_DeFranco,Maker_Studios
Robert_Noyce,Intel
Edwin_Catmull,Pixar
Brewster_Kahle,Alexa_Internet
Steve_Jobs,Apple_Inc.
Richard_Branson,Virgin_Group
Rupert_Murdoch,Sky_plc
