John_Gilmore_(activist),Electronic_Frontier_Foundation
Paul_Allen,Microsoft
David_Packard,Hewlett-Packard
Chester_Carlson,Xerox
Scott_McNealy,Sun_Microsystems
Vinod_Khosla,Sun_Microsystems
Larry_Page,Google
Mitch_Kapor,Electronic_Frontier_Foundation
Tom_Hall,Id_Software
Sergey_Brin,Google
Gordon_Moore,Intel
Gabe_Newell,Valve_Corporation
Mike_Lazaridis,BlackBerry_Limited
John_Romero,Id_Software
Paul_Allen,Vulcan_Inc.
Bill_Gates,Microsoft
Charles_Wang,CA_Technologies
Nolan_Bushnell,"Atari,_Inc."
Steve_Case,AOL
Elon_Musk,Tesla_Motors
Bill_Joy,Sun_Microsystems
Steve_Wozniak,Apple_Inc.
Philip_DeFranco,Maker_Studios
Robert_Noyce,Intel
"Donald_Wills_Douglas,_Sr.",RAND_Corporation
Jimmy_Iovine,Beats_Electronics
Steve_Jobs,Apple_Inc.
Richard_Branson,Virgin_Group
