Paul_Allen,Microsoft
David_Packard,Hewlett-Packard
Scott_McNealy,Sun_Microsystems
Vinod_Khosla,Sun_Microsystems
Larry_Page,Google
Sergey_Brin,Google
Gordon_Moore,Intel
Mike_Lazaridis,BlackBerry_Limited
Paul_Allen,Vulcan_Inc.
James_Cash_Penney,J._C._Penney
Bill_Gates,Microsoft
Charles_Wang,CA_Technologies
Elihu_Thomson,General_Electric
Steve_Case,AOL
Elon_Musk,Tesla_Motors
John_Francis_Dodge,Dodge
Bill_Joy,Sun_Microsystems
Steve_Wozniak,Apple_Inc.
Philip_DeFranco,Maker_Studios
Robert_Noyce,Intel
Dr._Dre,Beats_Electronics
Steve_Jobs,Apple_Inc.
Jeffrey_Katzenberg,DreamWorks
Richard_Branson,Virgin_Group
