1788672,43687
452057,10032
47976,84822
4218554,8589
591903,301
2803271,25092
2449129,45951
981303,636
4429692,52
171464,636
501581,7660
2904370,636
4086850,8589
2347130,5106
634572,66208
994195,41434
1006643,8589
1731267,10032
866125,636
2873435,10032
404602,52
2576396,16741
452155,1666
1242918,3252
3411466,20299
1106829,20299
3934571,636
2164106,10032
160795,7660
1749560,3324
22498,52
173399,20299
3323,3324
4336125,1345
1217805,45951
363901,7660
1486301,15695
54801,25092
4311663,52
344700,20299
1640584,20299
1418753,3090
663028,41434
274796,8416
1818848,24873
1075451,3324
323119,7660
861712,7660
39710,52
3911363,10032
