3544270,636
452057,10032
47976,84822
591903,301
2449129,45951
861712,7660
1006643,8589
501581,7660
2904370,636
180235,41434
141968,636
97675,3252
634572,66208
994195,41434
203100,52
866125,636
2873435,10032
404602,52
2576396,16741
873600,35322
495945,8589
1077944,10032
3411466,20299
1106829,20299
2164106,10032
1527446,301
164710,3252
1749560,3324
97444,20299
2347130,5106
173399,20299
481949,189925
3323,3324
450062,10032
4336125,1345
1578315,52
1217805,45951
363901,7660
484050,636
162849,52
323119,7660
1640584,20299
4086850,8589
1418753,3090
663028,41434
1818848,24873
1075451,3324
252327,7660
39710,52
