Esprit_Holdings,Hong_Kong
Idea_Cellular,India
Native_Instruments,Germany
Flipkart,India
PCCW,Hong_Kong
Nexon,South_Korea
Sina_Corp,China
Media_Nusantara_Citra,Indonesia
Gemalto,Netherlands
Samsonite,Hong_Kong
KUKA,Germany
China_Telecom,China
KDDI,Japan
GfK,Germany
SkyCable,Philippines
Yahoo!_Japan,Japan
Affymetrix,China
Olympus_Corporation,Japan
Nexon,Japan
Nexon,Germany
BenQ,Taiwan
ING_Group,Netherlands
CJ_Group,South_Korea
Timex_Group,Netherlands
KT_Corporation,South_Korea
Glencore,Netherlands
SK_Group,South_Korea
Kenwood_Corporation,Japan
Bloomberg_News,Hong_Kong
Bharti_Airtel,India
Acer_Inc.,Taiwan
UTV_Software_Communications,India
Chunghwa_Telecom,Taiwan
China_Post,China
LG_Electronics,South_Korea
Central_European_Media_Enterprises,Netherlands
CapitaLand,Singapore
Puma_SE,Germany
Claro_Americas,Chile
Haier,China
Tiscali,Italy
Network_18,India
StarHub,Singapore
Rostelecom,Russia
