484050,636
3544270,636
1412434,1480
3430690,1541
1937917,8425
252552,125026
899095,10377
501581,7660
2904370,636
141968,636
2242863,10377
2807846,1541
634572,66208
994195,41434
50137,1541
866125,636
483791,8425
926241,1480
1582721,1507
2576396,16741
2865855,10377
3254784,1507
3411466,20299
1106829,20299
432953,1541
634516,10377
2873435,10032
97444,20299
173399,20299
1124132,8425
3323,3324
954409,1480
900290,1480
2538434,1480
408949,10377
1788409,1507
323119,7660
1640584,20299
1779401,8425
2939332,1541
663028,41434
251419,8425
217438,125026
217437,125026
2449129,45951
2164106,10032
1749560,3324
861712,7660
573156,7660
1778235,41434
