47976,84822
2449129,45951
861712,7660
4429692,52
171464,636
2288606,118945
501581,7660
1168378,15629
2347130,5106
634572,66208
1006643,8589
315998,7660
672833,281606
866125,636
3819503,189030
456572,52
2576396,16741
873600,35322
2616252,146342
698880,15629
1077944,10032
3411466,20299
17899,403752
1106829,20299
2164106,10032
1749560,3324
22498,52
173399,20299
3323,3324
802830,15695
4336125,1345
2803271,25092
484050,636
1486301,15695
54801,25092
4311663,52
323119,7660
1640584,20299
778850,8416
1418753,3090
663028,41434
903156,15629
2605094,148430
130596,78098
3371305,15695
274796,8416
1075451,3324
2873435,10032
1015875,636
1778235,41434
