33674,52
2118470,10438
1199094,7098
653419,7098
270094,636
463436,1532
716852,52
74272,18795
1528048,99870
1788928,5229
208223,13281
712633,36461
1618852,199919
84712,301
387886,35322
1021527,51481
1545978,28136
17678,3771
240981,6128
258091,1072
57114,301
504683,6128
16404,5229
233266,97601
597219,51125
98894,35322
572595,1072
1735958,5229
1528118,300
297079,6128
1038753,10662
158910,1532
73615,12011
17617,52
322203,16741
1273176,636
26884,20299
845760,8659
16619,20299
704120,5229
59793,8589
2143232,1916
27068,10874
339125,5229
1433477,16914
578768,16914
430342,10662
937774,1072
316154,13218
