Citgo,Houston
Jack_in_the_Box,San_Diego
Tektronix,"Beaverton,_Oregon"
"Tennessee_Coal,_Iron_and_Railroad_Company","Birmingham,_Alabama"
Douglas_Aircraft_Company,"Santa_Monica,_California"
Curtiss_Aeroplane_and_Motor_Company,"Buffalo,_New_York"
New_Era_Cap_Company,"Buffalo,_New_York"
EarthLink,Atlanta
American_Apparel,Los_Angeles
BellSouth,Atlanta
RR_Donnelley,Chicago
Freightliner_Trucks,"Portland,_Oregon"
FirstEnergy,"Akron,_Ohio"
Wind_River_Systems,"Alameda,_California"
Phillips_66,Houston
MillerCoors,Chicago
BMC_Software,Houston
Meijer,"Grand_Rapids,_Michigan"
General_Atomics,San_Diego
Portland_General_Electric,"Portland,_Oregon"
Stanford_Financial_Group,Houston
Akamai_Technologies,"Cambridge,_Massachusetts"
Lotus_Software,"Cambridge,_Massachusetts"
Gray_Television,"Albany,_Georgia"
IGA_(supermarkets),Chicago
KBR_(company),Houston
SunTrust_Banks,Atlanta
Equifax,Atlanta
Dunlop_Tyres,"Akron,_Ohio"
Saban_Capital_Group,Los_Angeles
Tele-Communications_Inc.,Denver
Cognos,Ottawa
Latham_&_Watkins,Los_Angeles
M&T_Bank,"Buffalo,_New_York"
Cox_Media_Group,Atlanta
Arthur_Andersen,Chicago
Regions_Financial_Corporation,"Birmingham,_Alabama"
"Nike,_Inc.","Beaverton,_Oregon"
PacifiCorp,"Portland,_Oregon"
National_Futures_Association,Chicago
International_Lease_Finance_Corporation,Los_Angeles
General_Catalyst_Partners,"Cambridge,_Massachusetts"
BBN_Technologies,"Cambridge,_Massachusetts"
Safaricom,Nairobi
Fred_Meyer,"Portland,_Oregon"
HealthSouth,"Birmingham,_Alabama"
Playboy_Enterprises,"Beverly_Hills,_California"
Molson_Coors_Brewing_Company,Denver
Chipotle_Mexican_Grill,Denver
Albertsons,"Boise,_Idaho"
Intersil,"Milpitas,_California"
