452057,10032
47976,84822
4218554,8589
1788672,43687
927086,8416
3419069,99158
62974,10662
861712,7660
84190,49170
2288606,118945
501581,7660
2177329,1480
591903,301
634572,66208
1006643,8589
1731267,10032
483791,8425
2510337,10352
1006819,49170
52752,10662
4086850,8589
1124132,8425
954409,1480
900290,1480
191890,167219
3587078,8659
2578138,1480
1486301,15695
52883,78098
628451,7660
2616252,146342
323119,7660
3008771,167219
1779401,8425
1418753,3090
97201,8589
663028,41434
903156,15629
251419,8425
130596,78098
3371305,15695
274796,8416
1818848,24873
2164106,10032
2873435,10032
1684,3252
288414,8659
1778235,41434
